154,3344,1,"5,000.00",48,6, -   ,25, -   ,"6,200.00","3,024.21",129.17,1,0000-00-00 00:00:00,0000-00-00 00:00:00
155,3363,1,"5,000.00",48,6, -   ,25, -   ,"6,500.00","3,874.94",129.17,1,0000-00-00 00:00:00,0000-00-00 00:00:00
156,3367,1,"5,000.00",60,6, -   ,25,0.78,"6,500.00","6,113.32",109.17,1,0000-00-00 00:00:00,0000-00-00 00:00:00
157,3381,1,"5,000.00",24,6, -   ,25, -   ,"5,600.00",13.16,233.33,1,0000-00-00 00:00:00,0000-00-00 00:00:00
158,3385,1,"5,000.00", -   ,6, -   , -   , -   ,"6,200.00","3,358.34", -   ,1,0000-00-00 00:00:00,0000-00-00 00:00:00
159,3395,1,"5,000.00",60,6, -   ,25, -   ,"6,200.00","5,331.81",131.33,1,0000-00-00 00:00:00,0000-00-00 00:00:00
160,3405,1,"5,000.00",48,6, -   ,25, -   ,"6,200.00","2,682.20",163.89,1,0000-00-00 00:00:00,0000-00-00 00:00:00
161,3420,1,"5,000.00",48,6, -   ,25, -   ,"6,200.00",129.33,129.17,1,0000-00-00 00:00:00,0000-00-00 00:00:00
162,3431,1,"5,000.00",48,6, -   ,25, -   ,"6,200.00","5,275.02",132.14,1,0000-00-00 00:00:00,0000-00-00 00:00:00
163,3438,1,"5,000.00",48,6, -   ,25, -   ,"6,200.00","4,779.13",129.17,1,0000-00-00 00:00:00,0000-00-00 00:00:00
164,3446,1,"5,000.00",48,6, -   ,25, -   ,"6,200.00","4,779.13",129.17,1,0000-00-00 00:00:00,0000-00-00 00:00:00
165,3447,1,"5,000.00",48,6, -   ,25, -   ,"6,200.00","3,461.75",142.08,1,0000-00-00 00:00:00,0000-00-00 00:00:00
166,3452,1,"5,000.00",60,6, -   ,25,0.78,"6,500.00","6,331.12",109.17,1,0000-00-00 00:00:00,0000-00-00 00:00:00
167,3457,1,"5,000.00",48,6, -   ,25, -   ,"6,200.00","4,262.45",129.17,1,0000-00-00 00:00:00,0000-00-00 00:00:00
168,3459,1,"5,000.00",60,6, -   ,25,0.84,"6,500.00","6,004.15",109.17,1,0000-00-00 00:00:00,0000-00-00 00:00:00
169,3464,1,"5,000.00",60,6, -   ,25, -   ,"6,500.00","5,894.98",109.17,1,0000-00-00 00:00:00,0000-00-00 00:00:00
170,3473,1,"5,000.00",36,6, -   ,25, -   ,"5,900.00","4,775.11",168.27,1,0000-00-00 00:00:00,0000-00-00 00:00:00
171,3480,1,"5,000.00",48,6, -   ,25, -   ,"6,200.00","4,908.30",129.17,1,0000-00-00 00:00:00,0000-00-00 00:00:00
172,3487,1,"5,000.00",48,6, -   ,25, -   ,"6,200.00", -   ,129.17,1,0000-00-00 00:00:00,0000-00-00 00:00:00
173,3489,1,"5,000.00",60,6, -   ,25,1.06,"6,500.00","5,894.98",109.17,1,0000-00-00 00:00:00,0000-00-00 00:00:00
174,3496,1,"5,000.00",60,6, -   ,25, -   ,"6,200.00","5,160.55",130.14,1,0000-00-00 00:00:00,0000-00-00 00:00:00
175,3507,1,"5,000.00",60,6, -   ,25,1.06,"6,500.00","6,222.49",109.17,1,0000-00-00 00:00:00,0000-00-00 00:00:00
176,3510,1,"5,000.00",60,6, -   ,25, -   ,"6,500.00","5,589.75",114.56,1,0000-00-00 00:00:00,0000-00-00 00:00:00
177,3516,1,"5,000.00",60,6, -   ,25,2.78,"6,500.00","6,222.46",109.18,1,0000-00-00 00:00:00,0000-00-00 00:00:00
178,3527,1,"5,000.00",60,6, -   , -   , -   ,"6,200.00","6,200.00", -   ,1,0000-00-00 00:00:00,0000-00-00 00:00:00
179,3529,1,"5,000.00",36,6, -   , -   , -   ,"5,900.00","3,066.42", -   ,1,0000-00-00 00:00:00,0000-00-00 00:00:00
180,3539,1,"5,000.00",60,6, -   ,25,5.09,"6,500.00","6,222.49",109.17,1,0000-00-00 00:00:00,0000-00-00 00:00:00
181,3551,1,"5,000.00",36,6, -   ,25,0.8,"5,900.00","5,619.46",165.27,1,0000-00-00 00:00:00,0000-00-00 00:00:00
182,3557,1,"5,000.00",36,6, -   ,25, -   ,"5,900.00","2,458.39",163.89,1,0000-00-00 00:00:00,0000-00-00 00:00:00
183,3575,1,"5,000.00",48,6, -   ,25, -   ,"6,200.00","4,133.28",129.17,1,0000-00-00 00:00:00,0000-00-00 00:00:00
184,3593,1,"5,000.00",48,6, -   ,25, -   ,"6,200.00","2,841.58",129.17,1,0000-00-00 00:00:00,0000-00-00 00:00:00
